YYYY,MM,DD,hh,mm,ss,Q_AR_TR_sum (m^3/s)
1993,3,16,0,0,0,2695.75936
1993,3,17,0,0,0,3777.46112
1993,3,18,0,0,0,3953.02528
1993,3,19,0,0,0,4088.94592
1993,3,20,0,0,0,3800.11456
1993,3,21,0,0,0,3431.99616
1993,3,22,0,0,0,3307.40224
1993,3,23,0,0,0,3567.9168
1993,3,24,0,0,0,2984.59072
1993,3,25,0,0,0,2851.50176
1993,3,26,0,0,0,3281.91712
1993,3,27,0,0,0,3270.5904
1993,3,28,0,0,0,3361.20416
1993,3,29,0,0,0,3446.15456
1993,3,30,0,0,0,3618.88704
1993,3,31,0,0,0,4374.9456
1993,4,1,0,0,0,4935.61824
1993,4,2,0,0,0,5017.73696
1993,4,3,0,0,0,4717.57888
1993,4,4,0,0,0,4414.58912
1993,4,5,0,0,0,3989.83712
1993,4,6,0,0,0,3958.68864
1993,4,7,0,0,0,3896.39168
1993,4,8,0,0,0,2678.76928
1993,4,9,0,0,0,2452.23488
1993,4,10,0,0,0,2641.95744
1993,4,11,0,0,0,2525.85856
1993,4,12,0,0,0,2135.08672
1993,4,13,0,0,0,1979.34432
1993,4,14,0,0,0,1871.74048
1993,4,15,0,0,0,1792.45344
1993,4,16,0,0,0,2191.72032
1993,4,17,0,0,0,2429.58144
1993,4,18,0,0,0,2163.40352
1993,4,19,0,0,0,1931.20576
1993,4,20,0,0,0,1546.09728
1993,4,21,0,0,0,1701.83968
1993,4,22,0,0,0,1834.92864
1993,4,23,0,0,0,1438.49344
1993,4,24,0,0,0,1342.21632
1993,4,25,0,0,0,1064.71168
1993,4,26,0,0,0,1087.36512
1993,4,27,0,0,0,1543.2656
1993,4,28,0,0,0,1766.96832
1993,4,29,0,0,0,1650.86944
1993,4,30,0,0,0,1520.61216
1993,5,1,0,0,0,1407.34496
1993,5,2,0,0,0,1427.16672
1993,5,3,0,0,0,1526.27552
1993,5,4,0,0,0,1752.80992
1993,5,5,0,0,0,2525.85856
1993,5,6,0,0,0,3245.10528
1993,5,7,0,0,0,2902.472
1993,5,8,0,0,0,2296.49248
1993,5,9,0,0,0,1928.37408
1993,5,10,0,0,0,1571.5824
1993,5,11,0,0,0,1336.55296
1993,5,12,0,0,0,1557.424
1993,5,13,0,0,0,1707.50304
1993,5,14,0,0,0,1877.40384
1993,5,15,0,0,0,1993.50272
1993,5,16,0,0,0,1506.45376
1993,5,17,0,0,0,1166.65216
1993,5,18,0,0,0,1050.55328
1993,5,19,0,0,0,1008.07808
1993,5,20,0,0,0,1076.0384
1993,5,21,0,0,0,971.26624
1993,5,22,0,0,0,906.1376
1993,5,23,0,0,0,886.31584
1993,5,24,0,0,0,815.52384
1993,5,25,0,0,0,841.00896
1993,5,26,0,0,0,985.42464
1993,5,27,0,0,0,1313.89952
1993,5,28,0,0,0,1461.14688
1993,5,29,0,0,0,1311.06784
1993,5,30,0,0,0,1022.23648
1993,5,31,0,0,0,925.95936
1993,6,1,0,0,0,818.35552
1993,6,2,0,0,0,824.01888
1993,6,3,0,0,0,773.04864
1993,6,4,0,0,0,681.585376
1993,6,5,0,0,0,605.97952
1993,6,6,0,0,0,556.991456
1993,6,7,0,0,0,503.755872
1993,6,8,0,0,0,483.934112
1993,6,9,0,0,0,549.912256
1993,6,10,0,0,0,553.59344
1993,6,11,0,0,0,540.567712
1993,6,12,0,0,0,577.945888
1993,6,13,0,0,0,418.239136
1993,6,14,0,0,0,429.282688
1993,6,15,0,0,0,482.80144
1993,6,16,0,0,0,455.617312
1993,6,17,0,0,0,606.545856
1993,6,18,0,0,0,588.423104
1993,6,19,0,0,0,485.349952
1993,6,20,0,0,0,439.759904
1993,6,21,0,0,0,442.591584
1993,6,22,0,0,0,412.575776
1993,6,23,0,0,0,494.411328
1993,6,24,0,0,0,379.728288
1993,6,25,0,0,0,545.664736
1993,6,26,0,0,0,545.0984
1993,6,27,0,0,0,587.5736
1993,6,28,0,0,0,587.5736
1993,6,29,0,0,0,591.82112
1993,6,30,0,0,0,747.56352
1993,7,1,0,0,0,945.78112
1993,7,2,0,0,0,908.96928
1993,7,3,0,0,0,880.65248
1993,7,4,0,0,0,719.24672
1993,7,5,0,0,0,539.718208
1993,7,6,0,0,0,470.05888
1993,7,7,0,0,0,562.371648
1993,7,8,0,0,0,523.294464
1993,7,9,0,0,0,512.53408
1993,7,10,0,0,0,543.399392
1993,7,11,0,0,0,456.466816
1993,7,12,0,0,0,436.645056
1993,7,13,0,0,0,393.886688
1993,7,14,0,0,0,545.381568
1993,7,15,0,0,0,393.320352
1993,7,16,0,0,0,476.571744
1993,7,17,0,0,0,461.280672
1993,7,18,0,0,0,423.33616
1993,7,19,0,0,0,299.308576
1993,7,20,0,0,0,325.6432
1993,7,21,0,0,0,403.231232
1993,7,22,0,0,0,367.835232
1993,7,23,0,0,0,367.268896
1993,7,24,0,0,0,408.045088
1993,7,25,0,0,0,432.963872
1993,7,26,0,0,0,336.96992
1993,7,27,0,0,0,338.38576
1993,7,28,0,0,0,372.082752
1993,7,29,0,0,0,426.451008
1993,7,30,0,0,0,430.698528
1993,7,31,0,0,0,427.300512
1993,8,1,0,0,0,364.437216
1993,8,2,0,0,0,359.62336
1993,8,3,0,0,0,362.45504
1993,8,4,0,0,0,391.055008
1993,8,5,0,0,0,516.498432
1993,8,6,0,0,0,614.47456
1993,8,7,0,0,0,792.8704
1993,8,8,0,0,0,1333.72128
1993,8,9,0,0,0,1393.18656
1993,8,10,0,0,0,991.088
1993,8,11,0,0,0,874.98912
1993,8,12,0,0,0,600.599328
1993,8,13,0,0,0,501.490528
1993,8,14,0,0,0,475.72224
1993,8,15,0,0,0,489.597472
1993,8,16,0,0,0,490.730144
1993,8,17,0,0,0,555.00928
1993,8,18,0,0,0,454.201472
1993,8,19,0,0,0,425.884672
1993,8,20,0,0,0,409.17776
1993,8,21,0,0,0,367.835232
1993,8,22,0,0,0,436.07872
1993,8,23,0,0,0,353.110496
1993,8,24,0,0,0,358.20752
1993,8,25,0,0,0,402.09856
1993,8,26,0,0,0,367.835232
1993,8,27,0,0,0,366.136224
1993,8,28,0,0,0,440.609408
1993,8,29,0,0,0,353.96
1993,8,30,0,0,0,312.334304
1993,8,31,0,0,0,312.90064
1993,9,1,0,0,0,364.437216
1993,9,2,0,0,0,289.680864
1993,9,3,0,0,0,371.799584
1993,9,4,0,0,0,434.946048
1993,9,5,0,0,0,481.668768
1993,9,6,0,0,0,324.510528
1993,9,7,0,0,0,369.53424
1993,9,8,0,0,0,390.205504
1993,9,9,0,0,0,373.215424
1993,9,10,0,0,0,363.87088
1993,9,11,0,0,0,407.195584
1993,9,12,0,0,0,314.599648
1993,9,13,0,0,0,292.229376
1993,9,14,0,0,0,351.694656
1993,9,15,0,0,0,393.886688
1993,9,16,0,0,0,483.650944
1993,9,17,0,0,0,358.773856
1993,9,18,0,0,0,386.241152
1993,9,19,0,0,0,345.46496
1993,9,20,0,0,0,387.94016
1993,9,21,0,0,0,423.619328
1993,9,22,0,0,0,540.284544
1993,9,23,0,0,0,368.967904
1993,9,24,0,0,0,427.300512
1993,9,25,0,0,0,369.817408
1993,9,26,0,0,0,346.8808
1993,9,27,0,0,0,371.233248
1993,9,28,0,0,0,400.68272
1993,9,29,0,0,0,422.769824
1993,9,30,0,0,0,336.403584
1993,10,1,0,0,0,323.661024
1993,10,2,0,0,0,334.421408
1993,10,3,0,0,0,358.20752
1993,10,4,0,0,0,310.352128
1993,10,5,0,0,0,301.57392
1993,10,6,0,0,0,255.134368
1993,10,7,0,0,0,291.946208
1993,10,8,0,0,0,286.849184
1993,10,9,0,0,0,257.399712
1993,10,10,0,0,0,250.037344
1993,10,11,0,0,0,288.548192
1993,10,12,0,0,0,254.284864
1993,10,13,0,0,0,246.922496
1993,10,14,0,0,0,273.823456
1993,10,15,0,0,0,279.486816
1993,10,16,0,0,0,248.055168
1993,10,17,0,0,0,260.231392
1993,10,18,0,0,0,259.09872
1993,10,19,0,0,0,261.364064
1993,10,20,0,0,0,309.219456
1993,10,21,0,0,0,325.6432
1993,10,22,0,0,0,253.43536
1993,10,23,0,0,0,252.869024
1993,10,24,0,0,0,270.991776
1993,10,25,0,0,0,271.274944
1993,10,26,0,0,0,259.948224
1993,10,27,0,0,0,277.221472
1993,10,28,0,0,0,261.647232
1993,10,29,0,0,0,295.344224
1993,10,30,0,0,0,654.684416
1993,10,31,0,0,0,598.333984
1993,11,1,0,0,0,339.518432
1993,11,2,0,0,0,434.379712
1993,11,3,0,0,0,398.983712
1993,11,4,0,0,0,376.61344
1993,11,5,0,0,0,661.19728
1993,11,6,0,0,0,1178.828384
1993,11,7,0,0,0,895.943552
1993,11,8,0,0,0,537.736032
1993,11,9,0,0,0,587.290432
1993,11,10,0,0,0,522.728128
1993,11,11,0,0,0,506.587552
1993,11,12,0,0,0,580.211232
1993,11,13,0,0,0,766.535776
1993,11,14,0,0,0,391.055008
1993,11,15,0,0,0,815.240672
1993,11,16,0,0,0,1679.18624
1993,11,17,0,0,0,1761.30496
1993,11,18,0,0,0,1679.18624
1993,11,19,0,0,0,1424.33504
1993,11,20,0,0,0,1166.65216
1993,11,21,0,0,0,778.712
1993,11,22,0,0,0,685.26656
1993,11,23,0,0,0,608.8112
1993,11,24,0,0,0,509.419232
1993,11,25,0,0,0,531.789504
1993,11,26,0,0,0,474.023232
1993,11,27,0,0,0,437.49456
1993,11,28,0,0,0,413.42528
1993,11,29,0,0,0,400.116384
1993,11,30,0,0,0,408.045088
1993,12,1,0,0,0,438.627232
1993,12,2,0,0,0,412.858944
1993,12,3,0,0,0,487.04896
1993,12,4,0,0,0,612.209216
1993,12,5,0,0,0,585.308256
1993,12,6,0,0,0,908.96928
1993,12,7,0,0,0,857.99904
1993,12,8,0,0,0,801.36544
1993,12,9,0,0,0,756.341728
1993,12,10,0,0,0,787.20704
1993,12,11,0,0,0,982.59296
1993,12,12,0,0,0,1347.87968
1993,12,13,0,0,0,1121.34528
1993,12,14,0,0,0,1529.1072
1993,12,15,0,0,0,1902.88896
1993,12,16,0,0,0,1752.80992
1993,12,17,0,0,0,1336.55296
1993,12,18,0,0,0,1047.7216
1993,12,19,0,0,0,925.95936
1993,12,20,0,0,0,900.47424
1993,12,21,0,0,0,979.76128
1993,12,22,0,0,0,1228.94912
1993,12,23,0,0,0,1463.97856
1993,12,24,0,0,0,1645.20608
1993,12,25,0,0,0,1279.91936
1993,12,26,0,0,0,1008.07808
1993,12,27,0,0,0,812.69216
1993,12,28,0,0,0,809.86048
1993,12,29,0,0,0,880.65248
1993,12,30,0,0,0,1183.64224
1993,12,31,0,0,0,1101.52352
1994,1,1,0,0,0,991.088
1994,1,2,0,0,0,954.27616
1994,1,3,0,0,0,855.16736
1994,1,4,0,0,0,937.28608
1994,1,5,0,0,0,928.79104
1994,1,6,0,0,0,906.1376
1994,1,7,0,0,0,945.78112
1994,1,8,0,0,0,1098.69184
1994,1,9,0,0,0,1353.54304
1994,1,10,0,0,0,1466.81024
1994,1,11,0,0,0,1364.86976
1994,1,12,0,0,0,1480.96864
1994,1,13,0,0,0,1829.26528
1994,1,14,0,0,0,2055.79968
1994,1,15,0,0,0,1803.78016
1994,1,16,0,0,0,1503.62208
1994,1,17,0,0,0,1362.03808
1994,1,18,0,0,0,2718.4128
1994,1,19,0,0,0,3349.87744
1994,1,20,0,0,0,3114.848
1994,1,21,0,0,0,2772.21472
1994,1,22,0,0,0,2030.31456
1994,1,23,0,0,0,1718.82976
1994,1,24,0,0,0,1322.39456
1994,1,25,0,0,0,1186.47392
1994,1,26,0,0,0,1194.96896
1994,1,27,0,0,0,1285.58272
1994,1,28,0,0,0,2888.3136
1994,1,29,0,0,0,4032.31232
1994,1,30,0,0,0,5564.2512
1994,1,31,0,0,0,5397.18208
1994,2,1,0,0,0,4898.8064
1994,2,2,0,0,0,4788.37088
1994,2,3,0,0,0,4304.1536
1994,2,4,0,0,0,2998.74912
1994,2,5,0,0,0,2984.59072
1994,2,6,0,0,0,4822.35104
1994,2,7,0,0,0,6201.3792
1994,2,8,0,0,0,5807.77568
1994,2,9,0,0,0,3706.66912
1994,2,10,0,0,0,3177.14496
1994,2,11,0,0,0,3100.6896
1994,2,12,0,0,0,4459.896
1994,2,13,0,0,0,5669.02336
1994,2,14,0,0,0,5980.50816
1994,2,15,0,0,0,6518.52736
1994,2,16,0,0,0,6071.12192
1994,2,17,0,0,0,5963.51808
1994,2,18,0,0,0,5838.92416
1994,2,19,0,0,0,5102.68736
1994,2,20,0,0,0,4224.86656
1994,2,21,0,0,0,3179.97664
1994,2,22,0,0,0,2101.10656
1994,2,23,0,0,0,1761.30496
1994,2,24,0,0,0,2755.22464
1994,2,25,0,0,0,3341.3824
1994,2,26,0,0,0,3454.6496
1994,2,27,0,0,0,3361.20416
1994,2,28,0,0,0,2993.08576
1994,3,1,0,0,0,2503.20512
1994,3,2,0,0,0,3961.52032
1994,3,3,0,0,0,4768.54912
1994,3,4,0,0,0,4929.95488
1994,3,5,0,0,0,4706.25216
1994,3,6,0,0,0,4335.30208
1994,3,7,0,0,0,3944.53024
1994,3,8,0,0,0,3497.1248
1994,3,9,0,0,0,3083.69952
1994,3,10,0,0,0,4230.52992
1994,3,11,0,0,0,4383.44064
1994,3,12,0,0,0,4714.7472
1994,3,13,0,0,0,4380.60896
1994,3,14,0,0,0,3468.808
1994,3,15,0,0,0,2698.59104
1994,3,16,0,0,0,2421.0864
1994,3,17,0,0,0,1911.384
1994,3,18,0,0,0,1724.49312
1994,3,19,0,0,0,1520.61216
1994,3,20,0,0,0,1206.29568
1994,3,21,0,0,0,1118.5136
1994,3,22,0,0,0,1098.69184
1994,3,23,0,0,0,1073.20672
1994,3,24,0,0,0,1687.68128
1994,3,25,0,0,0,3004.41248
1994,3,26,0,0,0,4491.04448
1994,3,27,0,0,0,4312.64864
1994,3,28,0,0,0,4139.91616
1994,3,29,0,0,0,4828.0144
1994,3,30,0,0,0,6031.4784
1994,3,31,0,0,0,6402.42848
1994,4,1,0,0,0,6444.90368
1994,4,2,0,0,0,6436.40864
1994,4,3,0,0,0,6498.7056
1994,4,4,0,0,0,6674.26976
1994,4,5,0,0,0,5700.17184
1994,4,6,0,0,0,5450.984
1994,4,7,0,0,0,5589.73632
1994,4,8,0,0,0,5841.75584
1994,4,9,0,0,0,5790.7856
1994,4,10,0,0,0,6014.48832
1994,4,11,0,0,0,4946.94496
1994,4,12,0,0,0,4284.33184
1994,4,13,0,0,0,3434.82784
1994,4,14,0,0,0,3117.67968
1994,4,15,0,0,0,3131.83808
1994,4,16,0,0,0,3692.51072
1994,4,17,0,0,0,4414.58912
1994,4,18,0,0,0,4748.72736
1994,4,19,0,0,0,4805.36096
1994,4,20,0,0,0,4408.92576
1994,4,21,0,0,0,3635.87712
1994,4,22,0,0,0,3004.41248
1994,4,23,0,0,0,2506.0368
1994,4,24,0,0,0,1764.13664
1994,4,25,0,0,0,1480.96864
1994,4,26,0,0,0,1268.59264
1994,4,27,0,0,0,1107.18688
1994,4,28,0,0,0,1019.4048
1994,4,29,0,0,0,1070.37504
1994,4,30,0,0,0,962.7712
1994,5,1,0,0,0,877.8208
1994,5,2,0,0,0,843.84064
1994,5,3,0,0,0,821.1872
1994,5,4,0,0,0,951.44448
1994,5,5,0,0,0,1203.464
1994,5,6,0,0,0,1158.15712
1994,5,7,0,0,0,863.6624
1994,5,8,0,0,0,846.67232
1994,5,9,0,0,0,821.1872
1994,5,10,0,0,0,702.25664
1994,5,11,0,0,0,1033.5632
1994,5,12,0,0,0,1033.5632
1994,5,13,0,0,0,812.69216
1994,5,14,0,0,0,812.69216
1994,5,15,0,0,0,857.99904
1994,5,16,0,0,0,937.28608
1994,5,17,0,0,0,1025.06816
1994,5,18,0,0,0,911.80096
1994,5,19,0,0,0,1050.55328
1994,5,20,0,0,0,789.472384
1994,5,21,0,0,0,618.438912
1994,5,22,0,0,0,606.545856
1994,5,23,0,0,0,503.755872
1994,5,24,0,0,0,442.874752
1994,5,25,0,0,0,436.928224
1994,5,26,0,0,0,403.797568
1994,5,27,0,0,0,447.971776
1994,5,28,0,0,0,435.229216
1994,5,29,0,0,0,414.274784
1994,5,30,0,0,0,350.561984
1994,5,31,0,0,0,401.532224
1994,6,1,0,0,0,449.387616
1994,6,2,0,0,0,424.752
1994,6,3,0,0,0,381.710464
1994,6,4,0,0,0,422.203488
1994,6,5,0,0,0,464.39552
1994,6,6,0,0,0,414.84112
1994,6,7,0,0,0,414.84112
1994,6,8,0,0,0,443.15792
1994,6,9,0,0,0,812.69216
1994,6,10,0,0,0,798.53376
1994,6,11,0,0,0,974.09792
1994,6,12,0,0,0,965.60288
1994,6,13,0,0,0,812.69216
1994,6,14,0,0,0,823.452544
1994,6,15,0,0,0,1237.44416
1994,6,16,0,0,0,1330.8896
1994,6,17,0,0,0,1124.17696
1994,6,18,0,0,0,965.60288
1994,6,19,0,0,0,818.35552
1994,6,20,0,0,0,563.221152
1994,6,21,0,0,0,474.023232
1994,6,22,0,0,0,596.634976
1994,6,23,0,0,0,518.19744
1994,6,24,0,0,0,654.684416
1994,6,25,0,0,0,693.7616
1994,6,26,0,0,0,1047.7216
1994,6,27,0,0,0,1067.54336
1994,6,28,0,0,0,1356.37472
1994,6,29,0,0,0,1894.39392
1994,6,30,0,0,0,2018.98784
1994,7,1,0,0,0,2375.77952
1994,7,2,0,0,0,2154.90848
1994,7,3,0,0,0,1846.25536
1994,7,4,0,0,0,1384.69152
1994,7,5,0,0,0,1143.99872
1994,7,6,0,0,0,1033.5632
1994,7,7,0,0,0,1449.82016
1994,7,8,0,0,0,2661.7792
1994,7,9,0,0,0,3151.65984
1994,7,10,0,0,0,3194.13504
1994,7,11,0,0,0,3378.19424
1994,7,12,0,0,0,3205.46176
1994,7,13,0,0,0,2724.07616
1994,7,14,0,0,0,2242.69056
1994,7,15,0,0,0,2540.01696
1994,7,16,0,0,0,2463.5616
1994,7,17,0,0,0,2423.91808
1994,7,18,0,0,0,2152.0768
1994,7,19,0,0,0,1769.8
1994,7,20,0,0,0,1345.048
1994,7,21,0,0,0,1254.43424
1994,7,22,0,0,0,1121.34528
1994,7,23,0,0,0,968.43456
1994,7,24,0,0,0,954.27616
1994,7,25,0,0,0,900.47424
1994,7,26,0,0,0,1115.68192
1994,7,27,0,0,0,1622.55264
1994,7,28,0,0,0,2375.77952
1994,7,29,0,0,0,3434.82784
1994,7,30,0,0,0,3655.69888
1994,7,31,0,0,0,3010.07584
1994,8,1,0,0,0,2101.10656
1994,8,2,0,0,0,1724.49312
1994,8,3,0,0,0,1330.8896
1994,8,4,0,0,0,1209.12736
1994,8,5,0,0,0,1257.26592
1994,8,6,0,0,0,1118.5136
1994,8,7,0,0,0,1036.39488
1994,8,8,0,0,0,769.367456
1994,8,9,0,0,0,695.17744
1994,8,10,0,0,0,760.30608
1994,8,11,0,0,0,727.175424
1994,8,12,0,0,0,697.159616
1994,8,13,0,0,0,669.409152
1994,8,14,0,0,0,578.512224
1994,8,15,0,0,0,511.401408
1994,8,16,0,0,0,529.807328
1994,8,17,0,0,0,675.35568
1994,8,18,0,0,0,668.842816
1994,8,19,0,0,0,588.706272
1994,8,20,0,0,0,436.645056
1994,8,21,0,0,0,488.181632
1994,8,22,0,0,0,778.712
1994,8,23,0,0,0,786.357536
1994,8,24,0,0,0,1018.838464
1994,8,25,0,0,0,763.13776
1994,8,26,0,0,0,706.50416
1994,8,27,0,0,0,667.426976
1994,8,28,0,0,0,689.230912
1994,8,29,0,0,0,421.353984
1994,8,30,0,0,0,487.898464
1994,8,31,0,0,0,563.787488
1994,9,1,0,0,0,664.595296
1994,9,2,0,0,0,641.941856
1994,9,3,0,0,0,615.8904
1994,9,4,0,0,0,629.199296
1994,9,5,0,0,0,514.516256
1994,9,6,0,0,0,517.064768
1994,9,7,0,0,0,713.866528
1994,9,8,0,0,0,804.19712
1994,9,9,0,0,0,613.05872
1994,9,10,0,0,0,641.658688
1994,9,11,0,0,0,728.308096
1994,9,12,0,0,0,547.93008
1994,9,13,0,0,0,436.361888
1994,9,14,0,0,0,417.6728
1994,9,15,0,0,0,359.057024
1994,9,16,0,0,0,342.066944
1994,9,17,0,0,0,411.159936
1994,9,18,0,0,0,473.740064
1994,9,19,0,0,0,612.775552
1994,9,20,0,0,0,579.644896
1994,9,21,0,0,0,595.785472
1994,9,22,0,0,0,557.274624
1994,9,23,0,0,0,538.0192
1994,9,24,0,0,0,1122.76112
1994,9,25,0,0,0,1820.77024
1994,9,26,0,0,0,1469.925088
1994,9,27,0,0,0,732.272448
1994,9,28,0,0,0,652.985408
1994,9,29,0,0,0,614.191392
1994,9,30,0,0,0,561.805312
1994,10,1,0,0,0,516.7816
1994,10,2,0,0,0,445.706432
1994,10,3,0,0,0,502.6232
1994,10,4,0,0,0,763.420928
1994,10,5,0,0,0,1260.947104
1994,10,6,0,0,0,1169.200672
1994,10,7,0,0,0,897.925728
1994,10,8,0,0,0,743.882336
1994,10,9,0,0,0,670.541824
1994,10,10,0,0,0,880.65248
1994,10,11,0,0,0,1183.64224
1994,10,12,0,0,0,1124.17696
1994,10,13,0,0,0,1322.39456
1994,10,14,0,0,0,1599.8992
1994,10,15,0,0,0,1458.3152
1994,10,16,0,0,0,1305.40448
1994,10,17,0,0,0,1192.13728
1994,10,18,0,0,0,1155.32544
1994,10,19,0,0,0,990.521664
1994,10,20,0,0,0,1011.476096
1994,10,21,0,0,0,1135.50368
1994,10,22,0,0,0,1316.7312
1994,10,23,0,0,0,1696.17632
1994,10,24,0,0,0,1503.62208
1994,10,25,0,0,0,1359.2064
1994,10,26,0,0,0,1424.33504
1994,10,27,0,0,0,1311.06784
1994,10,28,0,0,0,913.783136
1994,10,29,0,0,0,885.749504
1994,10,30,0,0,0,674.223008
1994,10,31,0,0,0,678.18736
1994,11,1,0,0,0,632.030976
1994,11,2,0,0,0,691.213088
1994,11,3,0,0,0,622.686432
1994,11,4,0,0,0,953.143488
1994,11,5,0,0,0,975.796928
1994,11,6,0,0,0,815.52384
1994,11,7,0,0,0,979.76128
1994,11,8,0,0,0,940.11776
1994,11,9,0,0,0,962.7712
1994,11,10,0,0,0,934.4544
1994,11,11,0,0,0,1192.13728
1994,11,12,0,0,0,934.4544
1994,11,13,0,0,0,659.78144
1994,11,14,0,0,0,616.173568
1994,11,15,0,0,0,577.66272
1994,11,16,0,0,0,628.63296
1994,11,17,0,0,0,597.48448
1994,11,18,0,0,0,556.991456
1994,11,19,0,0,0,595.785472
1994,11,20,0,0,0,543.965728
1994,11,21,0,0,0,487.332128
1994,11,22,0,0,0,562.08848
1994,11,23,0,0,0,684.417056
1994,11,24,0,0,0,716.41504
1994,11,25,0,0,0,666.577472
1994,11,26,0,0,0,639.95968
1994,11,27,0,0,0,655.53392
1994,11,28,0,0,0,863.6624
1994,11,29,0,0,0,2273.83904
1994,11,30,0,0,0,3134.66976
1994,12,1,0,0,0,3179.97664
1994,12,2,0,0,0,2746.7296
1994,12,3,0,0,0,2271.00736
1994,12,4,0,0,0,2341.79936
1994,12,5,0,0,0,3678.35232
1994,12,6,0,0,0,4343.79712
1994,12,7,0,0,0,4643.9552
1994,12,8,0,0,0,4575.99488
1994,12,9,0,0,0,4185.22304
1994,12,10,0,0,0,3669.85728
1994,12,11,0,0,0,3828.43136
1994,12,12,0,0,0,4012.49056
1994,12,13,0,0,0,3751.976
1994,12,14,0,0,0,3165.81824
1994,12,15,0,0,0,2735.40288
1994,12,16,0,0,0,2375.77952
1994,12,17,0,0,0,2027.48288
1994,12,18,0,0,0,1747.14656
1994,12,19,0,0,0,1316.7312
1994,12,20,0,0,0,1336.55296
1994,12,21,0,0,0,1316.7312
1994,12,22,0,0,0,1531.93888
1994,12,23,0,0,0,1752.80992
1994,12,24,0,0,0,1676.35456
1994,12,25,0,0,0,1863.24544
1994,12,26,0,0,0,1582.90912
1994,12,27,0,0,0,1294.07776
1994,12,28,0,0,0,1124.17696
1994,12,29,0,0,0,1104.3552
1994,12,30,0,0,0,1115.68192
1994,12,31,0,0,0,1160.9888
1995,1,1,0,0,0,1115.68192
1995,1,2,0,0,0,988.25632
1995,1,3,0,0,0,863.6624
1995,1,4,0,0,0,908.96928
1995,1,5,0,0,0,852.33568
1995,1,6,0,0,0,869.32576
1995,1,7,0,0,0,1398.84992
1995,1,8,0,0,0,1863.24544
1995,1,9,0,0,0,1900.05728
1995,1,10,0,0,0,1554.59232
1995,1,11,0,0,0,1376.19648
1995,1,12,0,0,0,1364.86976
1995,1,13,0,0,0,1336.55296
1995,1,14,0,0,0,2523.02688
1995,1,15,0,0,0,3202.63008
1995,1,16,0,0,0,3230.94688
1995,1,17,0,0,0,3213.9568
1995,1,18,0,0,0,2630.63072
1995,1,19,0,0,0,2186.05696
1995,1,20,0,0,0,2537.18528
1995,1,21,0,0,0,2806.19488
1995,1,22,0,0,0,2760.888
1995,1,23,0,0,0,2205.87872
1995,1,24,0,0,0,2477.72
1995,1,25,0,0,0,2508.86848
1995,1,26,0,0,0,2084.11648
1995,1,27,0,0,0,1715.99808
1995,1,28,0,0,0,1985.00768
1995,1,29,0,0,0,2862.82848
1995,1,30,0,0,0,3100.6896
1995,1,31,0,0,0,3100.6896
1995,2,1,0,0,0,2234.19552
1995,2,2,0,0,0,1919.87904
1995,2,3,0,0,0,1744.31488
1995,2,4,0,0,0,1582.90912
1995,2,5,0,0,0,1384.69152
1995,2,6,0,0,0,1206.29568
1995,2,7,0,0,0,991.088
1995,2,8,0,0,0,1093.02848
1995,2,9,0,0,0,1141.16704
1995,2,10,0,0,0,1175.1472
1995,2,11,0,0,0,1673.52288
1995,2,12,0,0,0,3655.69888
1995,2,13,0,0,0,4117.26272
1995,2,14,0,0,0,3604.72864
1995,2,15,0,0,0,3505.61984
1995,2,16,0,0,0,2347.46272
1995,2,17,0,0,0,2840.17504
1995,2,18,0,0,0,4621.30176
1995,2,19,0,0,0,6541.1808
1995,2,20,0,0,0,7588.9024
1995,2,21,0,0,0,7787.12
1995,2,22,0,0,0,7532.2688
1995,2,23,0,0,0,6654.448
1995,2,24,0,0,0,5122.50912
1995,2,25,0,0,0,3349.87744
1995,2,26,0,0,0,3409.34272
1995,2,27,0,0,0,2664.61088
1995,2,28,0,0,0,2950.61056
1995,3,1,0,0,0,5167.816
1995,3,2,0,0,0,5530.27104
1995,3,3,0,0,0,6682.7648
1995,3,4,0,0,0,6767.7152
1995,3,5,0,0,0,5533.10272
1995,3,6,0,0,0,5133.83584
1995,3,7,0,0,0,6037.14176
1995,3,8,0,0,0,7050.8832
1995,3,9,0,0,0,7702.1696
1995,3,10,0,0,0,8013.6544
1995,3,11,0,0,0,8268.5056
1995,3,12,0,0,0,8551.6736
1995,3,13,0,0,0,8551.6736
1995,3,14,0,0,0,8495.04
1995,3,15,0,0,0,8070.288
1995,3,16,0,0,0,7362.368
1995,3,17,0,0,0,6586.48768
1995,3,18,0,0,0,6119.26048
1995,3,19,0,0,0,5479.3008
1995,3,20,0,0,0,4199.38144
1995,3,21,0,0,0,2811.85824
1995,3,22,0,0,0,2316.31424
1995,3,23,0,0,0,2109.6016
1995,3,24,0,0,0,1571.5824
1995,3,25,0,0,0,1588.57248
1995,3,26,0,0,0,1260.0976
1995,3,27,0,0,0,1010.90976
1995,3,28,0,0,0,1158.15712
1995,3,29,0,0,0,1500.7904
1995,3,30,0,0,0,1387.5232
1995,3,31,0,0,0,1194.96896
1995,4,1,0,0,0,1141.16704
1995,4,2,0,0,0,971.26624
1995,4,3,0,0,0,906.1376
1995,4,4,0,0,0,778.712
1995,4,5,0,0,0,690.92992
1995,4,6,0,0,0,696.59328
1995,4,7,0,0,0,634.29632
1995,4,8,0,0,0,676.77152
1995,4,9,0,0,0,654.11808
